,amco,name,year,Alfabetisme,Onderwijsuitgaven in guldens
6071,11187,Elsloo,1888,,1943.0
6072,11187,Elsloo,1889,,
6073,11187,Elsloo,1890,,
6074,11188,Elst,1869,,3669.0
6075,11188,Elst,1870,,4311.0
6076,11188,Elst,1887,,9135.0
6077,11188,Elst,1888,,8908.0
6078,11188,Elst,1889,,
6079,11188,Elst,1890,,
6080,11190,Avereest,1869,,5152.0
6081,11190,Avereest,1870,,4651.0
6082,11190,Avereest,1887,,12489.0
6083,11190,Avereest,1888,,11919.0
6084,11190,Avereest,1889,,
6085,11190,Avereest,1890,,
6086,11191,Moergestel,1869,,687.0
6087,11191,Moergestel,1870,,729.0
6088,11191,Moergestel,1887,,1455.0
6089,11191,Moergestel,1888,,1511.0
6090,11191,Moergestel,1889,,
6091,11191,Moergestel,1890,,
6092,11192,Zundert,1869,,2367.0
6093,11192,Zundert,1870,,2378.0
6094,11192,Zundert,1887,,5715.0
6095,11192,Zundert,1888,,5376.0
6096,11192,Zundert,1889,,
6097,11192,Zundert,1890,,
6098,11193,Dinteloord En Prinsenland,1869,,2577.0
6099,11193,Dinteloord En Prinsenland,1870,,2300.0
6100,11193,Dinteloord En Prinsenland,1887,,6387.0
6101,11193,Dinteloord En Prinsenland,1888,,6473.0
6102,11193,Dinteloord En Prinsenland,1889,,
6103,11193,Dinteloord En Prinsenland,1890,,
6104,11195,Thorn,1869,,1698.0
6105,11195,Thorn,1870,,1540.0
6106,11195,Thorn,1887,,2224.0
6107,11195,Thorn,1888,,2319.0
6108,11195,Thorn,1889,,
6109,11195,Thorn,1890,,
6110,11199,Middelstum,1869,,1738.0
6111,11199,Middelstum,1870,,1806.0
6112,11199,Middelstum,1887,,5876.0
6113,11199,Middelstum,1888,,5957.0
6114,11199,Middelstum,1889,,
6115,11199,Middelstum,1890,,
6116,11200,Sint-Annaland,1869,,2125.0
6117,11200,Sint-Annaland,1870,,1882.0
6118,11200,Sint-Annaland,1887,,4276.0
6119,11200,Sint-Annaland,1888,,4476.0
6120,11200,Sint-Annaland,1889,,
6121,11200,Sint-Annaland,1890,,
6122,11202,Loenen,1869,,2606.0
6123,11202,Loenen,1870,,3802.0
6124,11202,Loenen,1887,97.0,3905.0
6125,11202,Loenen,1888,92.0,3967.0
6126,11202,Loenen,1889,96.0,
6127,11202,Loenen,1890,94.0,
6128,11203,Stevensweert,1869,,953.0
6129,11203,Stevensweert,1870,,936.0
6130,11203,Stevensweert,1887,,1940.0
6131,11203,Stevensweert,1888,,12285.0
6132,11203,Stevensweert,1889,,
6133,11203,Stevensweert,1890,,
6134,11204,Meppel,1869,,11276.0
6135,11204,Meppel,1870,,14769.0
6136,11204,Meppel,1887,95.0,27334.0
6137,11204,Meppel,1888,94.0,25600.0
6138,11204,Meppel,1889,90.0,
6139,11204,Meppel,1890,88.0,
6140,11205,Groot Ammers,1869,,1291.0
6141,11205,Groot Ammers,1870,,1306.0
6142,11205,Groot Ammers,1887,,2537.0
6143,11205,Groot Ammers,1888,,2864.0
6144,11205,Groot Ammers,1889,,
6145,11205,Groot Ammers,1890,,
6146,11205,Liesveld,1869,,
6147,11205,Liesveld,1870,,
6148,11205,Liesveld,1887,,
6149,11205,Liesveld,1888,,
6150,11205,Liesveld,1889,,
6151,11205,Liesveld,1890,,
6152,11206,Uithoorn,1869,,2764.0
6153,11206,Uithoorn,1870,,3128.0
6154,11206,Uithoorn,1887,,4363.0
6155,11206,Uithoorn,1888,,5275.0
6156,11206,Uithoorn,1889,,
6157,11206,Uithoorn,1890,,
6158,11208,Heel En Panheel,1869,,579.0
6159,11208,Heel En Panheel,1870,,572.0
6160,11208,Heel En Panheel,1887,,1362.0
6161,11208,Heel En Panheel,1888,,1373.0
6162,11208,Heel En Panheel,1889,,
6163,11208,Heel En Panheel,1890,,
6164,11209,Nijmegen,1869,,23948.0
6165,11209,Nijmegen,1870,,22602.0
6166,11209,Nijmegen,1887,90.0,27689.0
6167,11209,Nijmegen,1888,91.0,28687.0
6168,11209,Nijmegen,1889,84.0,
6169,11209,Nijmegen,1890,91.0,
6170,11210,Terschelling,1869,,5685.0
6171,11210,Terschelling,1870,,5745.0
6172,11210,Terschelling,1887,,10982.0
6173,11210,Terschelling,1888,,10995.0
6174,11210,Terschelling,1889,,
6175,11210,Terschelling,1890,,
6176,11212,Standdaarbuiten,1869,,730.0
6177,11212,Standdaarbuiten,1870,,719.0
6178,11212,Standdaarbuiten,1887,,1773.0
6179,11212,Standdaarbuiten,1888,,1764.0
6180,11212,Standdaarbuiten,1889,,
6181,11212,Standdaarbuiten,1890,,
6182,11213,Nieuwland,1869,,612.0
6183,11213,Nieuwland,1870,,630.0
6184,11213,Nieuwland,1887,,1294.0
6185,11213,Nieuwland,1888,,1410.0
6186,11213,Nieuwland,1889,,
6187,11213,Nieuwland,1890,,
6188,11214,"Broek, Thuil En 'T Weegje",1869,,1380.0
6189,11214,"Broek, Thuil En 'T Weegje",1870,,
6190,11215,Medemblik,1869,,3634.0
6191,11215,Medemblik,1870,,3446.0
6192,11215,Medemblik,1887,96.0,7815.0
6193,11215,Medemblik,1888,97.0,7649.0
6194,11215,Medemblik,1889,94.0,
6195,11215,Medemblik,1890,95.0,
6196,11216,Hulsberg,1869,,542.0
6197,11216,Hulsberg,1870,,1312.0
6198,11216,Hulsberg,1887,,2024.0
6199,11216,Hulsberg,1888,,1943.0
6200,11216,Hulsberg,1889,,
6201,11216,Hulsberg,1890,,
6202,11218,Kattendijke,1869,,1387.0
6203,11218,Kattendijke,1870,,1405.0
6204,11218,Kattendijke,1887,,3337.0
6205,11218,Kattendijke,1888,,3445.0
6206,11218,Kattendijke,1889,,
6207,11218,Kattendijke,1890,,
6208,11219,Lith,1869,,940.0
6209,11219,Lith,1870,,1775.0
6210,11219,Lith,1887,,1451.0
6211,11219,Lith,1888,,1529.0
6212,11219,Lith,1889,,
6213,11219,Lith,1890,,
6214,11220,Ulestraten,1869,,687.0
6215,11220,Ulestraten,1870,,733.0
6216,11220,Ulestraten,1887,,1409.0
6217,11220,Ulestraten,1888,,1439.0
6218,11220,Ulestraten,1889,,
6219,11220,Ulestraten,1890,,
6220,11221,Mariekerke,1869,,
6221,11221,Mariekerke,1870,,
6222,11221,Mariekerke,1887,,
6223,11221,Mariekerke,1888,,
6224,11221,Mariekerke,1889,,
6225,11221,Mariekerke,1890,,
6226,11221,Meliskerke,1869,,781.0
6227,11221,Meliskerke,1870,,786.0
6228,11221,Meliskerke,1887,,1508.0
6229,11221,Meliskerke,1888,,1739.0
6230,11221,Meliskerke,1889,,
6231,11221,Meliskerke,1890,,
6232,11222,Venray,1869,,3467.0
6233,11222,Venray,1870,,3942.0
6234,11222,Venray,1887,,8875.0
6235,11222,Venray,1888,,9024.0
6236,11222,Venray,1889,,
6237,11222,Venray,1890,,
6238,11223,Kapelle,1869,,2167.0
6239,11223,Kapelle,1870,,2317.0
6240,11223,Kapelle,1887,,5019.0
6241,11223,Kapelle,1888,,5376.0
6242,11223,Kapelle,1889,,
6243,11223,Kapelle,1890,,
6244,11224,Vught,1869,,1568.0
6245,11224,Vught,1870,,1590.0
6246,11224,Vught,1887,,4803.0
6247,11224,Vught,1888,,4335.0
6248,11224,Vught,1889,,
6249,11224,Vught,1890,,
6250,11225,Landsmeer,1869,,2048.0
6251,11225,Landsmeer,1870,,13623.0
6252,11225,Landsmeer,1887,,6046.0
6253,11225,Landsmeer,1888,,6233.0
6254,11225,Landsmeer,1889,,
6255,11225,Landsmeer,1890,,
6256,11226,Franeker,1869,,8939.0
6257,11226,Franeker,1870,,8996.0
6258,11226,Franeker,1887,,18896.0
6259,11226,Franeker,1888,,18930.0
6260,11226,Franeker,1889,,
6261,11226,Franeker,1890,,
6262,11227,Boxmeer,1869,,1042.0
6263,11227,Boxmeer,1870,,1051.0
6264,11227,Boxmeer,1887,89.0,3847.0
6265,11227,Boxmeer,1888,87.0,3654.0
6266,11227,Boxmeer,1889,94.0,
6267,11227,Boxmeer,1890,89.0,
6268,11228,Leeuwarden,1869,,40130.0
6269,11228,Leeuwarden,1870,,44473.0
6270,11228,Leeuwarden,1887,93.0,101863.0
6271,11228,Leeuwarden,1888,93.0,104245.0
6272,11228,Leeuwarden,1889,94.0,
6273,11228,Leeuwarden,1890,96.0,
6274,11229,Heeswijk,1869,,627.0
6275,11229,Heeswijk,1870,,2686.0
6276,11229,Heeswijk,1887,,2040.0
6277,11229,Heeswijk,1888,,1919.0
6278,11229,Heeswijk,1889,,
6279,11229,Heeswijk,1890,,
6280,11230,Sittard,1869,,2689.0
6281,11230,Sittard,1870,,2612.0
6282,11230,Sittard,1887,91.0,4354.0
6283,11230,Sittard,1888,90.0,4389.0
6284,11230,Sittard,1889,91.0,
6285,11230,Sittard,1890,87.0,
6286,11232,Dreumel,1869,,6753.0
6287,11232,Dreumel,1870,,2618.0
6288,11232,Dreumel,1887,,3841.0
6289,11232,Dreumel,1888,,3458.0
6290,11232,Dreumel,1889,,
6291,11232,Dreumel,1890,,
6292,11233,Capelle,1869,,1929.0
6293,11233,Capelle,1870,,14771.0
6294,11233,Capelle,1887,,5286.0
6295,11233,Capelle,1888,,5325.0
6296,11233,Capelle,1889,,
6297,11233,Capelle,1890,,
6298,11233,Sprang-Capelle,1869,,
6299,11233,Sprang-Capelle,1870,,
6300,11233,Sprang-Capelle,1887,,
6301,11233,Sprang-Capelle,1888,,
6302,11233,Sprang-Capelle,1889,,
6303,11233,Sprang-Capelle,1890,,
6304,11235,Hummelo En Keppel,1869,,6214.0
6305,11235,Hummelo En Keppel,1870,,3945.0
6306,11235,Hummelo En Keppel,1887,,7173.0
6307,11235,Hummelo En Keppel,1888,,7335.0
6308,11235,Hummelo En Keppel,1889,,
6309,11235,Hummelo En Keppel,1890,,
6310,11236,Hillegom,1869,,2220.0
6311,11236,Hillegom,1870,,2172.0
6312,11236,Hillegom,1887,,9346.0
6313,11236,Hillegom,1888,,8708.0
6314,11236,Hillegom,1889,,
6315,11236,Hillegom,1890,,
6316,11237,Duiveland,1869,,
6317,11237,Duiveland,1870,,
6318,11237,Duiveland,1887,,
6319,11237,Duiveland,1888,,
6320,11237,Duiveland,1889,,
6321,11237,Duiveland,1890,,
6322,11237,Oosterland,1869,,1913.0
6323,11237,Oosterland,1870,,1905.0
6324,11237,Oosterland,1887,,4380.0
6325,11237,Oosterland,1888,,3682.0
6326,11237,Oosterland,1889,,
6327,11237,Oosterland,1890,,
6328,11238,Uitgeest,1869,,2760.0
6329,11238,Uitgeest,1870,,3083.0
6330,11238,Uitgeest,1887,,6279.0
6331,11238,Uitgeest,1888,,6265.0
6332,11238,Uitgeest,1889,,
6333,11238,Uitgeest,1890,,
6334,11239,Stad Aan 'T Haringvliet,1869,,1533.0
6335,11239,Stad Aan 'T Haringvliet,1870,,1514.0
6336,11239,Stad Aan 'T Haringvliet,1887,,4680.0
6337,11239,Stad Aan 'T Haringvliet,1888,,4625.0
6338,11239,Stad Aan 'T Haringvliet,1889,,
6339,11239,Stad Aan 'T Haringvliet,1890,,
6340,11240,Tongelre,1869,,553.0
6341,11240,Tongelre,1870,,504.0
6342,11240,Tongelre,1887,,1525.0
6343,11240,Tongelre,1888,,1569.0
6344,11240,Tongelre,1889,,
6345,11240,Tongelre,1890,,
6346,11241,Tietjerksteradeel,1869,,18009.0
6347,11241,Tietjerksteradeel,1870,,19048.0
6348,11241,Tietjerksteradeel,1887,80.0,33796.0
6349,11241,Tietjerksteradeel,1888,89.0,35966.0
6350,11241,Tietjerksteradeel,1889,84.0,
6351,11241,Tietjerksteradeel,1890,80.0,
6352,11242,Aarlanderveen,1869,,1858.0
6353,11242,Aarlanderveen,1870,,2041.0
6354,11242,Aarlanderveen,1887,,5083.0
6355,11242,Aarlanderveen,1888,,5073.0
6356,11242,Aarlanderveen,1889,,
6357,11242,Aarlanderveen,1890,,
6358,11243,Margraten,1869,,476.0
6359,11243,Margraten,1870,,477.0
6360,11243,Margraten,1887,,1402.0
6361,11243,Margraten,1888,,1391.0
6362,11243,Margraten,1889,,
6363,11243,Margraten,1890,,
6364,11244,Papekop,1869,,915.0
6365,11244,Papekop,1870,,725.0
6366,11244,Papekop,1887,,1325.0
6367,11244,Papekop,1888,,1560.0
6368,11244,Papekop,1889,,
6369,11244,Papekop,1890,,
6370,11245,Pernis,1869,,1844.0
6371,11245,Pernis,1870,,2222.0
6372,11245,Pernis,1887,,3102.0
6373,11245,Pernis,1888,,3023.0
6374,11245,Pernis,1889,,
6375,11245,Pernis,1890,,
6376,11246,Holten,1869,,2490.0
6377,11246,Holten,1870,,2420.0
6378,11246,Holten,1887,,6059.0
6379,11246,Holten,1888,,4956.0
6380,11246,Holten,1889,,
6381,11246,Holten,1890,,
6382,11247,Yerseke,1869,,1144.0
6383,11247,Yerseke,1870,,1256.0
6384,11247,Yerseke,1887,,12005.0
6385,11247,Yerseke,1888,,6573.0
6386,11247,Yerseke,1889,,
6387,11247,Yerseke,1890,,
6388,11248,Capelle Aan Den Ijssel,1869,,3442.0
6389,11248,Capelle Aan Den Ijssel,1870,,3862.0
6390,11248,Capelle Aan Den Ijssel,1887,,6503.0
6391,11248,Capelle Aan Den Ijssel,1888,,6425.0
6392,11248,Capelle Aan Den Ijssel,1889,,
6393,11248,Capelle Aan Den Ijssel,1890,,
6394,11249,Vlagtwedde,1869,,4388.0
6395,11249,Vlagtwedde,1870,,3314.0
6396,11249,Vlagtwedde,1887,,10861.0
6397,11249,Vlagtwedde,1888,,10733.0
6398,11249,Vlagtwedde,1889,,
6399,11249,Vlagtwedde,1890,,
6400,11250,Stolwijk,1869,,2537.0
6401,11250,Stolwijk,1870,,2578.0
6402,11250,Stolwijk,1887,,5963.0
6403,11250,Stolwijk,1888,,6232.0
6404,11250,Stolwijk,1889,,
6405,11250,Stolwijk,1890,,
6406,11255,Baexem,1869,,598.0
6407,11255,Baexem,1870,,685.0
6408,11255,Baexem,1887,,1501.0
6409,11255,Baexem,1888,,1419.0
6410,11255,Baexem,1889,,
6411,11255,Baexem,1890,,
6412,11256,Serooskerke (W),1869,,1301.0
6413,11256,Serooskerke (W),1870,,1348.0
6414,11256,Serooskerke (W),1887,,2701.0
6415,11256,Serooskerke (W),1888,,2572.0
6416,11256,Serooskerke (W),1889,,
6417,11256,Serooskerke (W),1890,,
6418,11257,Hazerswoude,1869,,3718.0
6419,11257,Hazerswoude,1870,,3922.0
6420,11257,Hazerswoude,1887,,6288.0
6421,11257,Hazerswoude,1888,,5777.0
6422,11257,Hazerswoude,1889,,
6423,11257,Hazerswoude,1890,,
6424,11258,Gouderak,1869,,1667.0
6425,11258,Gouderak,1870,,1654.0
6426,11258,Gouderak,1887,,3347.0
6427,11258,Gouderak,1888,,3139.0
6428,11258,Gouderak,1889,,
6429,11258,Gouderak,1890,,
6430,11259,Loon Op Zand,1869,,2873.0
6431,11259,Loon Op Zand,1870,,2732.0
6432,11259,Loon Op Zand,1887,,4933.0
6433,11259,Loon Op Zand,1888,,5304.0
6434,11259,Loon Op Zand,1889,,
6435,11259,Loon Op Zand,1890,,
6436,11260,Schiedam,1869,,29913.0
6437,11260,Schiedam,1870,,36754.0
6438,11260,Schiedam,1887,93.0,56904.0
6439,11260,Schiedam,1888,96.0,63911.0
6440,11260,Schiedam,1889,96.0,
6441,11260,Schiedam,1890,97.0,
6442,11261,Maasniel,1869,,983.0
6443,11261,Maasniel,1870,,994.0
6444,11261,Maasniel,1887,,2128.0
6445,11261,Maasniel,1888,,2301.0
6446,11261,Maasniel,1889,,
6447,11261,Maasniel,1890,,
6448,11262,Herpen,1869,,1200.0
6449,11262,Herpen,1870,,1063.0
6450,11262,Herpen,1887,,2370.0
6451,11262,Herpen,1888,,2554.0
6452,11262,Herpen,1889,,
6453,11262,Herpen,1890,,
6454,11263,Lochem,1869,,5268.0
6455,11263,Lochem,1870,,5802.0
6456,11263,Lochem,1887,,15593.0
6457,11263,Lochem,1888,,15579.0
6458,11263,Lochem,1889,,
6459,11263,Lochem,1890,,
6460,11264,Aalsmeer,1869,,7851.0
6461,11264,Aalsmeer,1870,,4542.0
6462,11264,Aalsmeer,1887,,10757.0
6463,11264,Aalsmeer,1888,,17070.0
6464,11264,Aalsmeer,1889,,
6465,11264,Aalsmeer,1890,,
6466,11266,Herwijnen,1869,,1370.0
6467,11266,Herwijnen,1870,,1280.0
6468,11266,Herwijnen,1887,,3179.0
6469,11266,Herwijnen,1888,,3191.0
6470,11266,Herwijnen,1889,,
6471,11266,Herwijnen,1890,,
6472,11268,Udenhout,1869,,1196.0
6473,11268,Udenhout,1870,,1161.0
6474,11268,Udenhout,1887,,2344.0
6475,11268,Udenhout,1888,,2314.0
6476,11268,Udenhout,1889,,
6477,11268,Udenhout,1890,,
6478,11269,Gestel En Blaarthem,1869,,882.0
6479,11269,Gestel En Blaarthem,1870,,4430.0
6480,11269,Gestel En Blaarthem,1887,,3281.0
6481,11269,Gestel En Blaarthem,1888,,2033.0
6482,11269,Gestel En Blaarthem,1889,,
6483,11269,Gestel En Blaarthem,1890,,
6484,11270,Wervershoof,1869,,2768.0
6485,11270,Wervershoof,1870,,2790.0
6486,11270,Wervershoof,1887,,4325.0
6487,11270,Wervershoof,1888,,4339.0
6488,11270,Wervershoof,1889,,
6489,11270,Wervershoof,1890,,
6490,11274,Slenaken,1869,,573.0
6491,11274,Slenaken,1870,,465.0
6492,11274,Slenaken,1887,,828.0
6493,11274,Slenaken,1888,,794.0
6494,11274,Slenaken,1889,,
6495,11274,Slenaken,1890,,
6496,11277,Wieringen,1869,,3003.0
6497,11277,Wieringen,1870,,3166.0
6498,11277,Wieringen,1887,,5902.0
6499,11277,Wieringen,1888,,7162.0
6500,11277,Wieringen,1889,,
6501,11277,Wieringen,1890,,
6502,11278,Nieuwkuyk,1869,,1111.0
6503,11278,Nieuwkuyk,1870,,1046.0
6504,11278,Nieuwkuyk,1887,,2135.0
6505,11278,Nieuwkuyk,1888,,2148.0
6506,11278,Nieuwkuyk,1889,,
6507,11278,Nieuwkuyk,1890,,
6508,11279,Lierop,1869,,575.0
6509,11279,Lierop,1870,,556.0
6510,11279,Lierop,1887,,1422.0
6511,11279,Lierop,1888,,1436.0
6512,11279,Lierop,1889,,
6513,11279,Lierop,1890,,
6514,11280,Oosterhout,1869,,16207.0
6515,11280,Oosterhout,1870,,6255.0
6516,11280,Oosterhout,1887,,15758.0
6517,11280,Oosterhout,1888,,15965.0
6518,11280,Oosterhout,1889,,
6519,11280,Oosterhout,1890,,
6520,11281,Bergen L,1869,,3160.0
6521,11281,Bergen L,1870,,3649.0
6522,11281,Bergen L,1887,,7379.0
6523,11281,Bergen L,1888,,7128.0
6524,11281,Bergen L,1889,,
6525,11281,Bergen L,1890,,
6526,11282,Oosterbroek,1869,,
6527,11282,Oosterbroek,1870,,
6528,11282,Oosterbroek,1887,,
6529,11282,Oosterbroek,1888,,
6530,11282,Oosterbroek,1889,,
6531,11282,Oosterbroek,1890,,
6532,11282,Zuidbroek,1869,,2303.0
6533,11282,Zuidbroek,1870,,2272.0
6534,11282,Zuidbroek,1887,,8314.0
6535,11282,Zuidbroek,1888,,8189.0
6536,11282,Zuidbroek,1889,,
6537,11282,Zuidbroek,1890,,
6538,11283,Haps,1869,,882.0
6539,11283,Haps,1870,,942.0
6540,11283,Haps,1887,,1459.0
6541,11283,Haps,1888,,1572.0
6542,11283,Haps,1889,,
6543,11283,Haps,1890,,
6544,11284,Ferwerderadeel,1869,,6073.0
6545,11284,Ferwerderadeel,1870,,11841.0
6546,11284,Ferwerderadeel,1887,,16237.0
6547,11284,Ferwerderadeel,1888,,16516.0
6548,11284,Ferwerderadeel,1889,,
6549,11284,Ferwerderadeel,1890,,
6550,11285,Hilversum,1869,,4414.0
6551,11285,Hilversum,1870,,5693.0
6552,11285,Hilversum,1887,85.0,35265.0
6553,11285,Hilversum,1888,91.0,28907.0
6554,11285,Hilversum,1889,88.0,
6555,11285,Hilversum,1890,88.0,
6556,11286,Buren,1869,,13006.0
6557,11286,Buren,1870,,2885.0
6558,11286,Buren,1887,,5420.0
6559,11286,Buren,1888,,10549.0
6560,11286,Buren,1889,,
6561,11286,Buren,1890,,
6562,11287,Castricum,1869,,1393.0
6563,11287,Castricum,1870,,1363.0
6564,11287,Castricum,1887,,4044.0
6565,11287,Castricum,1888,,4059.0
6566,11287,Castricum,1889,,
6567,11287,Castricum,1890,,
6568,11288,Heemstede,1869,,2025.0
6569,11288,Heemstede,1870,,2121.0
6570,11288,Heemstede,1887,,6283.0
6571,11288,Heemstede,1888,,5278.0
6572,11288,Heemstede,1889,,
6573,11288,Heemstede,1890,,
6574,11289,Axel,1869,,2508.0
6575,11289,Axel,1870,,2438.0
6576,11289,Axel,1887,81.0,4670.0
6577,11289,Axel,1888,79.0,4570.0
6578,11289,Axel,1889,82.0,
6579,11289,Axel,1890,86.0,
6580,11291,Bruinisse,1869,,1627.0
6581,11291,Bruinisse,1870,,1719.0
6582,11291,Bruinisse,1887,,4372.0
6583,11291,Bruinisse,1888,,4649.0
6584,11291,Bruinisse,1889,,
6585,11291,Bruinisse,1890,,
6586,11292,Veendam,1869,,11353.0
6587,11292,Veendam,1870,,12893.0
6588,11292,Veendam,1887,84.0,31742.0
6589,11292,Veendam,1888,91.0,30308.0
6590,11292,Veendam,1889,89.0,
6591,11292,Veendam,1890,85.0,
6592,11293,Vlijmen,1869,,1971.0
6593,11293,Vlijmen,1870,,1796.0
6594,11293,Vlijmen,1887,,3662.0
6595,11293,Vlijmen,1888,,3490.0
6596,11293,Vlijmen,1889,,
6597,11293,Vlijmen,1890,,
6598,11294,Bierum,1869,,3648.0
6599,11294,Bierum,1870,,3611.0
6600,11294,Bierum,1887,,10697.0
6601,11294,Bierum,1888,,10366.0
6602,11294,Bierum,1889,,
6603,11294,Bierum,1890,,
6604,11296,Appeltern,1869,,3079.0
6605,11296,Appeltern,1870,,3241.0
6606,11296,Appeltern,1887,,7370.0
6607,11296,Appeltern,1888,,5787.0
6608,11296,Appeltern,1889,,
6609,11296,Appeltern,1890,,
6610,11297,Hilvarenbeek,1869,,5121.0
6611,11297,Hilvarenbeek,1870,,1951.0
6612,11297,Hilvarenbeek,1887,,3044.0
6613,11297,Hilvarenbeek,1888,,3043.0
6614,11297,Hilvarenbeek,1889,,
6615,11297,Hilvarenbeek,1890,,
6616,11298,Eindhoven,1869,,2904.0
6617,11298,Eindhoven,1870,,2851.0
6618,11298,Eindhoven,1887,89.0,4980.0
6619,11298,Eindhoven,1888,87.0,4774.0
6620,11298,Eindhoven,1889,95.0,
6621,11298,Eindhoven,1890,85.0,
6622,11299,Werkhoven,1869,,1102.0
6623,11299,Werkhoven,1870,,1029.0
6624,11299,Werkhoven,1887,,1878.0
6625,11299,Werkhoven,1888,,2223.0
6626,11299,Werkhoven,1889,,
6627,11299,Werkhoven,1890,,
6628,11300,Ellewoutsdijk,1869,,5931.0
6629,11300,Ellewoutsdijk,1870,,829.0
6630,11300,Ellewoutsdijk,1887,,2668.0
6631,11300,Ellewoutsdijk,1888,,2591.0
6632,11300,Ellewoutsdijk,1889,,
6633,11300,Ellewoutsdijk,1890,,
6634,11301,Oud-Beijerland,1869,,5240.0
6635,11301,Oud-Beijerland,1870,,5108.0
6636,11301,Oud-Beijerland,1887,,8690.0
6637,11301,Oud-Beijerland,1888,,7948.0
6638,11301,Oud-Beijerland,1889,,
6639,11301,Oud-Beijerland,1890,,
6640,11303,Oostzaan,1869,,3463.0
6641,11303,Oostzaan,1870,,3405.0
6642,11303,Oostzaan,1887,,16935.0
6643,11303,Oostzaan,1888,,8084.0
6644,11303,Oostzaan,1889,,
6645,11303,Oostzaan,1890,,
6646,11304,Doorwerth,1869,,549.0
6647,11304,Doorwerth,1870,,591.0
6648,11304,Doorwerth,1887,,995.0
6649,11304,Doorwerth,1888,,866.0
6650,11304,Doorwerth,1889,,
6651,11304,Doorwerth,1890,,
6652,11305,Linden,1869,,1036.0
6653,11305,Linden,1870,,952.0
6654,11305,Linden,1887,,1859.0
6655,11305,Linden,1888,,1743.0
6656,11305,Linden,1889,,
6657,11305,Linden,1890,,
6658,11306,Schiebroek,1869,,698.0
6659,11306,Schiebroek,1870,,681.0
6660,11306,Schiebroek,1887,,972.0
6661,11306,Schiebroek,1888,,907.0
6662,11306,Schiebroek,1889,,
6663,11306,Schiebroek,1890,,
6664,11307,Borculo,1869,,5477.0
6665,11307,Borculo,1870,,5717.0
6666,11307,Borculo,1887,,11599.0
6667,11307,Borculo,1888,,11797.0
6668,11307,Borculo,1889,,
6669,11307,Borculo,1890,,
6670,11308,Heukelum,1869,,1812.0
6671,11308,Heukelum,1870,,1834.0
6672,11308,Heukelum,1887,,3567.0
6673,11308,Heukelum,1888,,3301.0
6674,11308,Heukelum,1889,,
6675,11308,Heukelum,1890,,
6676,11309,Heille,1869,,600.0
6677,11309,Heille,1870,,600.0
6678,11311,Zuid- En Noord-Schermer,1869,,2366.0
6679,11311,Zuid- En Noord-Schermer,1870,,1989.0
6680,11311,Zuid- En Noord-Schermer,1887,,4617.0
6681,11311,Zuid- En Noord-Schermer,1888,,4704.0
6682,11311,Zuid- En Noord-Schermer,1889,,
6683,11311,Zuid- En Noord-Schermer,1890,,
6684,11312,Groede,1869,,3651.0
6685,11312,Groede,1870,,2068.0
6686,11312,Groede,1887,,6976.0
6687,11312,Groede,1888,,6411.0
6688,11312,Groede,1889,,
6689,11312,Groede,1890,,
6690,11313,Roermond,1869,,4205.0
6691,11313,Roermond,1870,,12074.0
6692,11313,Roermond,1887,86.0,9496.0
6693,11313,Roermond,1888,93.0,9542.0
6694,11313,Roermond,1889,89.0,
6695,11313,Roermond,1890,92.0,
6696,11314,Rozenburg,1869,,2381.0
6697,11314,Rozenburg,1870,,2206.0
6698,11314,Rozenburg,1887,,6068.0
6699,11314,Rozenburg,1888,,6340.0
6700,11314,Rozenburg,1889,,
6701,11314,Rozenburg,1890,,
6702,11316,Cothen,1869,,648.0
6703,11316,Cothen,1870,,862.0
6704,11316,Cothen,1887,,1645.0
6705,11316,Cothen,1888,,1580.0
6706,11316,Cothen,1889,,
6707,11316,Cothen,1890,,
6708,11317,Zevenhoven,1869,,751.0
6709,11317,Zevenhoven,1870,,758.0
6710,11317,Zevenhoven,1887,,1978.0
6711,11317,Zevenhoven,1888,,1862.0
6712,11317,Zevenhoven,1889,,
6713,11317,Zevenhoven,1890,,
6714,11318,Hooge En Lage Zwaluwe,1869,,3819.0
6715,11318,Hooge En Lage Zwaluwe,1870,,4313.0
6716,11318,Hooge En Lage Zwaluwe,1887,,9430.0
6717,11318,Hooge En Lage Zwaluwe,1888,,9683.0
6718,11318,Hooge En Lage Zwaluwe,1889,,
6719,11318,Hooge En Lage Zwaluwe,1890,,
6720,11319,Stein,1869,,624.0
6721,11319,Stein,1870,,588.0
6722,11319,Stein,1887,,1721.0
6723,11319,Stein,1888,,1785.0
6724,11319,Stein,1889,,
6725,11319,Stein,1890,,
6726,11320,Odoorn,1869,,3211.0
6727,11320,Odoorn,1870,,3812.0
6728,11320,Odoorn,1887,,12330.0
6729,11320,Odoorn,1888,,13250.0
6730,11320,Odoorn,1889,,
6731,11320,Odoorn,1890,,
6732,11322,Weststellingwerf,1869,,14994.0
6733,11322,Weststellingwerf,1870,,10032.0
6734,11322,Weststellingwerf,1887,92.0,33540.0
6735,11322,Weststellingwerf,1888,86.0,35741.0
6736,11322,Weststellingwerf,1889,93.0,
6737,11322,Weststellingwerf,1890,89.0,
6738,11324,Linschoten,1869,,1160.0
6739,11324,Linschoten,1870,,1144.0
6740,11324,Linschoten,1887,,3304.0
6741,11324,Linschoten,1888,,3328.0
6742,11324,Linschoten,1889,,
6743,11324,Linschoten,1890,,
6744,11325,Renkum,1869,,4575.0
